Year,Round,Paper,Score,Rank,Category,Offers
2023,Round 2,CS,757,229,EWS,"IIT Guwahati Mtech CSE TA, IIT Kanpur Mtech CSE TA, IIT Kharagpur Mtech CSE TA, IIT Roorkee Mtech CSE TA"
2023,Round 2,CS,754,239,OBC,"IITM CS1Y HTTA, IITKGP CSE (Retained from round 1), IITH CSE"
2023,Round 2,CS,754,239,EWS,"IIT kharagpur cse, Iit kanpur cse, Iit guwahati cse"
2023,Round 2,CS,754,239,EWS,IIT KANPUR CSE TA
2023,Round 2,CS,750,250,EWS,"IIT KANPUR , Iit kanpur cyber security , Iit guwahati , Iit kharagpur , Iit roorkee , Iit Hyderabad"
2023,Round 2,CS,771,258,EWS,"IIT Madras CSE , IIT kharagpur CSE, IIT Kanpur"
2023,Round 2,CS,746,262,OBC,"IISc AI (Retained from Round 1), IIT MADRAS CSE TA, IIT KANPUR CSE TA, IIT KHARAGPUR CSE TA"
2023,Round 2,CS,746,262,GEN,"IITB MTECH RA, IITB MS , IITD CYBERSECURITY"
2023,Round 2,CS,745,262,EWS,IIT Kanpur CSE (Cyber security)
2023,Round 2,CS,742,271,OBC,"IIT madras cse ta, Iit kgp cse ta, Iit kanpur cse ta, Iit rurkee cse ta, Iit Guwahati cse ta"
2023,Round 2,CS,742,271,GEN,"IIT PATNA (FROM ROUND 1), IIT KGP RELIABILITY ENGINEERING"
2023,Round 2,CS,742,271,OBC,"IIT MADRAS, IIT KANPUR, IIT KHARAGPUR, IIT ROORKEE, IIT GUWAHATI, IIT HYDERABAD"
2023,Round 2,CS,742,271,OBC,"IIT BHU AI, IIT DHANBAD CSE"
2023,Round 2,CS,739,286,GEN,IIT KGP(Qualify and reliability engineering (RE)
2023,Round 2,CS,739,286,EWS,IIT Delhi Computer Technology(from Round 1)
2023,Round 2,CS,735,299,EWS,IIT Bombay Mtech RA CSE
2023,Round 2,CS,735,299,GEN,"IIT Bombay Mtech RA, IIT HBD NIS, IIT Bombay Smart Mobility"
2023,Round 2,CS,735,299,EWS,IIT Delhi Computer Technology
2023,Round 2,CS,735,299,GEN,IIT KGP (Quality and Reliablity Engineering RE)
2023,Round 2,CS,735,299,GEN,"IIT Bombay RA, IIT HBD NIS, IIT HBD Smart Mobility"
2023,Round 2,CS,735,299,EWS,IIT Kgp Embedded Control and Software
2023,Round 2,CS,731,315,OBC,"IIT Madras CSE TA, IISC BANGLORE CSA, IIT Kanpur CSE TA, IIT Ghuwati CSE TA, IIT Delhi Cybersecurity, IIT Kharagpur CSE TA, IIT Hyderabad CSE TA"
2023,Round 2,CS,727,329,GEN,IIT DELHI JRB TA
2023,Round 2,CS,724,339,GEN,Iit delhi jrb ta
2023,Round 2,CS,720,352,GEN,"IIT BHU IOT(Retained from Round 1), IIT Delhi Cyber Security"
2023,Round 2,CS,720,352,EWS,IIT KGP Reliability Engineering
2023,Round 2,CS,720,352,EWS,"IIT Delhi Computer Technology, IIT KGP Reliability Engineering"
2023,Round 2,CS,720,352,OBC,"IIT Kanpur CSE TA, IIT Kharagpur CSE TA, IIT Guwahati CSE TA"
2023,Round 2,CS,720,352,OBC,"IIT Kanpur CSE TA, IIT Kharagpur CSE TA, IIT Guwahati CSE TA"
2023,Round 2,CS,716,370,GEN,"IIT BHU M. Tech CSE (IOT Specialization) , IIT Mandi M.tech CSE"
2023,Round 2,CS,712,384,GEN,"Iit patna cse, Iit dhanbad, Iit Gandhinagar , Iit mandi"
2023,Round 2,CS,712,384,OBC,"IISC Bangalore CSE, IIT Kharagpur CSE, IIT Guhawati CSE"
2023,Round 2,CS,712,384,GEN,IIT Bombay MS RAP
2023,Round 2,CS,712,384,OBC,IIT Delhi Mtech AI
2023,Round 2,CS,709,405,GEN,IIT KGP Medical Imaging and Informatics
2023,Round 2,CS,709,405,EWS,"IITBHU AI (Retained), IIITB"
2023,Round 2,CS,709,405,OBC,"IIT Kgp CSE TA, IIT Guwahati CSE TA"
2023,Round 2,CS,705,428,GEN,"IIT Indore Mtech CSE(retained from round 1), IIT Gandhinagar CSE, IIT ISM Dhanbad CSE, IIT Ropar CSE, IIT Ropar AI, IIT Mandi CSE"
2023,Round 2,CS,701,448,GEN,ISM Dhanbad MTech CSE
2023,Round 2,CS,701,448,OBC,IIT Kanpur Cybersecurity
2023,Round 2,CS,701,448,GEN,"IIT Gandhinagar CSE, IIT Goa CSE, IIT Tirupati CSE"
2023,Round 2,CS,701,448,GEN,"IIT Gn Mtech CSE 2yr, IIT Patna Mtech CSE TA, IIT Indore Mtech Cse TA, IIT Jammu Mtech Cse 2yr(retained from first round)"
2023,Round 2,CS,701,448,EWS,IIT Delhi Cyber Security
2023,Round 2,CS,697,460,GEN,"IIT GANDHINAGAR CSE, IIT ISM DHANBAD DATA ANALYTICS"
2023,Round 2,CS,697,460,GEN,"IIT BOMBAY MTECH RA, IISC BLR CSA, IIT INDORE CS, IIT GANDHINAGAR"
2023,Round 2,CS,697,460,GEN,IIT Indore MS Research
2023,Round 2,CS,697,460,OBC,IIT Delhi MINDS TA
2023,Round 2,CS,694,484,GEN,IIT PATNA CS
2023,Round 2,CS,694,484,GEN,IIT KGP Medical Imaging and Informatics
2023,Round 2,CS,694,484,GEN,IIT Patna CSE
2023,Round 2,CS,690,507,GEN,"IIT BHU, systems engineering (retained), IIT Delhi Instrument Technology, IIT Mandi Robotics MSR"
2023,Round 2,CS,690,507,GEN,"IIT Ropar AI, IIT Kanpur Cognitive Science"
2023,Round 2,CS,686,530,EWS,"IIT BHU (CS-IOT), IIT ISM DHANBAD, IIT MANDI"
2023,Round 2,CS,682,543,GEN,"IIT Patna CS, IIT Dhanbad Data Analytics , IIT Kanpur Cognitive Systems"
2023,Round 2,CS,682,543,GEN,"IIT Patna Mtech AI , IIT Patna Mtech CSE"
2023,Round 2,CS,679,568,OBC,IIT bombay MS TA
2023,Round 2,CS,671,608,EWS,IIT PATNA CSE(from round-1)
2023,Round 2,CS,667,640,EWS,"Iisc Bangalore RAS , IIT Bhubaneswar , IIT gandhinagar"
2023,Round 2,CS,667,640,OBC,"IIT Delhi CTech HVA(3yrs), IIT Mandi CSE, IIT Ropar CSE"
2023,Round 2,CS,667,640,OBC,"IIT DELHI ROBOTICS TA, IIT HYDERABAD NETWORK AND INFORMATION SECURITY (TA)"
2023,Round 2,CS,664,662,EWS,"Iit ropar CS, Iit ropar AI, Iit patna CS"
2023,Round 2,CS,664,662,GEN,"IIT Palakkad MTCM, IIT Bhilai CSE"
2023,Round 2,CS,664,662,OBC,"IIT Gandhinagar CSE TA, IIT Hyderabad NIS"
2023,Round 2,CS,660,689,OBC,IIT Mandi(CSE)
2023,Round 2,CS,660,689,OBC,iit gandhinagar cs
2023,Round 2,CS,656,716,OBC,"IIT Bombay CS MSByResearch , IIT INDORE MTECH CSE TA , IIT Mandi Mtech CSE TA"
2023,Round 2,CS,652,744,OBC,"IIT Dhanbad , IIT patna"
2023,Round 2,CS,652,744,GEN,IIT JAMMU MTECH CSE
2023,Round 2,CS,652,744,GEN,"Iit palakkad datascience, Iit bhilai cse, Iit bhilai dsai"
2023,Round 2,CS,652,744,OBC,"IIT PATNA CSE , IIT ROPAR CSE , IIT DHANBAD CSE"
2023,Round 2,CS,649,774,OBC,IIT ISM Dhanbad CSE
2023,Round 2,CS,649,774,GEN,"IIT Indore MS, IIT Patna MnC, IIT Bhilai CSE"
2023,Round 2,CS,645,800,GEN,"IIT PATNA MNC, IIT BHILAI DATA SCIENCE"
2023,Round 2,CS,641,834,OBC,IIT Bombay MS(R) CSE TA
2023,Round 2,CS,641,834,OBC,"IIT Gandhinagar CSE, IIT Patna MnC (Retained from round 1)"
2023,Round 2,CS,634,905,OBC,IIT DHANBAD
2023,Round 2,CS,648,934,GEN,IIT Jammu CS(TA)
2023,Round 2,CS,630,938,OBC,"IIT Gandhinagar cs, IIT ISM Dhanbad cs"
2023,Round 2,CS,644,974,GEN,IIT BBS
2023,Round 2,CS,626,983,GEN,"IIT Bhilai DSAI, IIT Jammu 3 year"
2023,Round 2,CS,622,1024,EWS,IIT BHUBANESWAR
2023,Round 2,CS,618,1063,EWS,"IIT Bhilai CSE, IIT Tirupati CSE, IIT Kharagpur medical imaging and informatics"
2023,Round 2,CS,618,1063,EWS,IIT Tirupati
2023,Round 2,CS,607,1169,OBC,"IIT Bhubaneswar CSE, IIT Tirupati CSE"
2023,Round 2,CS,607,1169,OBC,"IIT Jammu CSE 2years, IIT Tirupati CSE"
2023,Round 2,CS,603,1210,OBC,IIT Ropar AI
2023,Round 2,CS,603,1210,OBC,"IIT JAMMU, Iit tirupati, Iit palakkad"
2023,Round 2,CS,603,1210,SC,"IISc CSA (retained from round 1), IIT Madras , IIT Kharagpur"
2023,Round 2,CS,603,1210,GEN,Nik
2023,Round 2,CS,596,1308,GEN,Iit Indore ms cse
2023,Round 2,CS,585,1463,OBC,"IIT Jodhpur Cyber Physical Systems (CPS), IIT Patna MNC (Retained from round 1)"
2023,Round 2,CS,573,1646,OBC,IIT Bhilai CSE TA
2023,Round 2,CS,573,1646,OBC,"IIT Bhilai CSE, IIT Patna Mathematics & Computing"
2023,Round 2,CS,570,1716,OBC,"IIT Bhilai , IIT Jammu 3 yrs, IIT Jammu 2 yrs"
2023,Round 2,CS,555,1915,SC,"IISc CDS, IIT Mandi CSE"
2023,Round 2,CS,532,2237,SC,"IIT PATNA CSE , IIT Dhanbaad CSE, IIT Mandi CSE"
2023,Round 2,CS,532,2337,ST,"IIT Madras CSE, IIT Hyderabad CSE, IIT Roorkee CSE, IIT Ropar CSE"
2023,Round 2,CS,521,2569,SC,"IIT Gandhinagar CSE(AI), IIT Patna AI(retain from last round), IIT Patna CSE, IIT Dhanbad DA, IIT Ropar AI"
2023,Round 2,CS,517,2637,PWD,"Iisc bangalore , Iit bombay cse ta, Iit hyderabad (cs), Iit roorkee(cs), Iit delhi(minds), Iit guhwati( data science ), Iit guhwati (robotics and AI)"
2023,Round 2,CS,513,2729,SC,IIT Gandhinagar CSE
2023,Round 2,CS,480,3547,SC,IIT Kgp (RE)
2023,Round 2,CS,480,3547,ST,IIT Guwahati Mtech CSE
2023,Round 2,CS,453,4458,ST,"IISC CSE, IIT Bhilai CSE"
2023,Round 2,CS,412,6322,ST,IIT Delhi Computer Technology
2023,Round 2,CS,322,13541,ST,IIT Bhilai DSAI
2023,Round 3,CS,919,26,GEN,IITB CSE TA
2023,Round 3,CS,848,67,GEN,"IIT Bombay, IIT Madras (retained from round 2)"
2023,Round 3,CS,841,90,GEN,IIT delhi(retain from Round2)
2023,Round 3,CS,833,90,GEN,IIT Madras CSE TA(Retained in Round 2)
2023,Round 3,CS,825,99,GEN,"IIT Madras CSE TA (Retain from Round 2), IIT Delhi CSE TA"
2023,Round 3,CS,821,102,GEN,"IIT Bombay CMINDS (MS By Research TA) (TADS), IIT Delhi Computer Science & Engineering (MCS), IIT Delhi Computer Science & Engineering (HVA) (MCS HVA), IIT Madras Computer Science and Engineering HTTA (CS1Y) (Retained in 2nd Round)"
2023,Round 3,CS,806,126,GEN,"IIT Kharagpur , IIT hyd"
2023,Round 3,CS,806,126,GEN,IIT Kanpur CSE(TA)
2023,Round 3,CS,820,128,GEN,IITM CSE TA (Retained from Round 2)
2023,Round 3,CS,799,139,GEN,IIT KGP CSE TA
2023,Round 3,CS,791,148,GEN,"IIT Kanpur (retained round2), IIT Roorkee(CSE)"
2023,Round 3,CS,791,148,GEN,"IIT Kanpur CSE TA (Retained from Round 2 ), IIT Roorkee CSA TA"
2023,Round 3,CS,791,148,GEN,IITK CSE
2023,Round 3,CS,787,156,GEN,"IIT Kharagpur CSE (Retained from previous round), IIT Kanpur CSE, IIT Roorkee CSE"
2023,Round 3,CS,787,156,GEN,"IITK CS TA, IIT ROORKEE CS TA, IIT KGP CS TA (Round 2 offer), IITM Biomedical TA"
2023,Round 3,CS,787,156,GEN,"IIT BOMBAY MS CS(Intelligent system), IIT KANPUR MTECH CS"
2023,Round 3,CS,784,170,GEN,"IIT Bombay CS MS by research, IIT Bombay CMINDS MS by research , IIT Delhi Computer technology , IIT Kanpur CSE, IIT Kharagpur CSE"
2023,Round 3,CS,784,170,GEN,"IIT Kanpur CSE TA, IIT Roorkee CSE TA, IIT Kharagpur CSE TA"
2023,Round 3,CS,780,181,GEN,"IIT Bombay CSE RA(Retained from round 2), IIT Kanpur CSE TA, IIT Kharagpur CSE TA"
2023,Round 3,CS,776,186,GEN,IIT Kharagpur CSE
2023,Round 3,CS,776,186,GEN,"Iit kharagpur , Iit guwahati"
2023,Round 3,CS,776,186,GEN,"IITG CSE TA( retained ) , IITKGP CSE TA , IIT Roorkee CSE TA"
2023,Round 3,CS,776,186,GEN,"IIT G CSE (Retained from 2nd Round), IIT Kgp CSE, IIT R CSE"
2023,Round 3,CS,772,194,GEN,"IIT Kanpur (Cyber security) (From Round 2) , IIT Kharagpur CSE, IIT Guwahati CSE, IIT Roorkee AI"
2023,Round 3,CS,769,200,GEN,"IIT Kharagpur CSE, IIT Guwahati CSE, IIT Gandhinagar CSE"
2023,Round 3,CS,769,200,GEN,"IIT Kharagpur MTech in Computer Science and Engineering (CS), IIT Guwahati MTech in Computer Science and Engineering, IIT Kanpur MTech in Cybersecurity, IIT Bombay MS TA CS"
2023,Round 3,CS,765,216,OBC,"IIT Bombay, IIT Madras (Retained from round 2)"
2023,Round 3,CS,761,219,GEN,IIT Guwahati CSE
2023,Round 3,CS,761,219,GEN,"IIT Bombay (Cminds) MSR Ta Ds&Ai, IiT Guwahati Cse TA"
2023,Round 3,CS,761,219,GEN,IIT Guwahati MTech in Computer Science and Engineering
2023,Round 3,CS,757,229,GEN,"IIT B Mtech RA (retain&wait from round2), IIT Guwahati Mtech CSE, IIT Kanpur Cybersecurity, IIT KGP Embedded controls and software"
2023,Round 3,CS,757,229,GEN,"IIT Guwahati CSE, IIT Kanpur Cybersecurity , IIT Kharagpur Embedded Controls & Software"
2023,Round 3,CS,757,229,EWS,"IIT Madras CSE TA, IIT Kanpur CSE TA (Retained from round 2)"
2023,Round 3,CS,754,239,GEN,"IIT bombay (MS), IIT Guwahati CSE TA"
2023,Round 3,CS,754,239,OBC,IIT Delhi MCS
2023,Round 3,CS,754,239,OBC,IITM (Retained from round 2)
2023,Round 3,CS,746,262,EWS,"IIT KGP CSE TA, IIT K CSE TA, IIT G CSE TA"
2023,Round 3,CS,746,262,OBC,"IISc AI(retained from round1), IIT DELHI CSE TA"
2023,Round 3,CS,745,262,EWS,"IIT Kanpur CSE, IIT Kharagpur CSE, IIT Guwahati CSE, IIT Kanpur Cyber Security"
2023,Round 3,CS,742,271,GEN,"IIT BHU retained, Îit kgp innovation and entrepreneurship"
2023,Round 3,CS,742,271,SC,"IIT DELHI TA, IIT KANPUR TA"
2023,Round 3,CS,742,271,OBC,"IIT DELHI TA, IIT KANPUR TA"
2023,Round 3,CS,739,286,GEN,IIT Kharagpur Technology Innovation and Entrepreneurship
2023,Round 3,CS,739,286,GEN,"IIT KGP(Technology Innovation and Enterpreneurship)RJ, Ghanta"
2023,Round 3,CS,739,286,EWS,"IIT Kanpur CSE , IIT Kharagpur CSE, IIT Kanpur Cyber Security, IIT Roorkee CSE, IIT Guwahati CSE, IIT Hyderabad CSE, IIT Delhi Computer Technology(Retained from Round 1 and 2)"
2023,Round 3,CS,735,299,EWS,"IIT Bombay Mtech RA, IIT Kanpur Mtech TA, IIT Kharagpur Mtech TA"
2023,Round 3,CS,735,299,EWS,"IIT Kanpur CSE, IIT Kgp CS, IIT Guwahati CSE"
2023,Round 3,CS,754,325,GEN,Iit guwahati
2023,Round 3,CS,724,339,GEN,"Iit delhi robotics , Iit hyderabad nis, Iit kgp reliability engineering"
2023,Round 3,CS,724,339,GEN,"IIT Gandhinagar CS, ISM Dhanbad CS (retain and wait), ISM Dhanbad CS , IIT Delhi Cyber Sec(retain and wait), IIT H SM, IIT Delhi Cyber Sec(retain and wait)"
2023,Round 3,CS,749,343,GEN,IITH NIS
2023,Round 3,CS,720,352,EWS,IITK CSE
2023,Round 3,CS,720,352,OBC,"IIT Guwahati DS, IIT Madras CSE TA, IIT Roorkee CSE TA, IIT Kanpur CSE TA (retained from round 2)"
2023,Round 3,CS,720,352,GEN,IITD CyS (Retained from Round 2)
2023,Round 3,CS,720,352,OBC,"IIT Guwahati DS, IIT Hyderabad CSE , IIT Kanpur CSE, IIT Madras CSE, IIT Roorkee CSE"
2023,Round 3,CS,720,352,OBC,"IIT Madras, IIT Roorkee , IIT Hyderabad , IIT Kanpur"
2023,Round 3,CS,712,384,OBC,"IIT BOMBAY CMINDS MS by research , IIT DELHI Mtech AI, IIT Kanpur CSE, IIT Hyderabad CSE, IIT Roorkee Mtech AI"
2023,Round 3,CS,712,384,GEN,"IIT Madras Mtech MnC, IIT ROPAR MTECH CSE"
2023,Round 3,CS,712,384,GEN,Patna cse
2023,Round 3,CS,709,405,EWS,"IITBHU AI, IITH NIS"
2023,Round 3,CS,709,405,GEN,"IIT D Cybersecurity, IIT BHU IOT, IIT KGP Medical Imaging and Informatics (Retained from earlier round)"
2023,Round 3,CS,709,405,OBC,"IIT Kanpur CSE TA, IIT Kgp CSE TA (Retained from round 2)"
2023,Round 3,CS,705,428,OBC,"IIT-KGP CSE, IIT-G CSE, IIT-K CSE"
2023,Round 3,CS,701,448,OBC,IITK Cybersecurity
2023,Round 3,CS,701,448,GEN,"IIT Gandhinagar, IIT ISM Dhanbad, IIT Ropar"
2023,Round 3,CS,701,448,GEN,"IIT ISM Dhanbad CSE, IIT Ropar CSE"
2023,Round 3,CS,701,448,GEN,"Iit ropar cse ta, Iit mandi cse ta, Ism dhanbad cse ta, Iit gn cse ta... Retained from round2"
2023,Round 3,CS,697,460,GEN,"IIT ISM DHANBAD CSE, IIT GANDHINAGAR CSE, IIT INDORE CSE, IIT MANDI CSE"
2023,Round 3,CS,697,460,OBC,"IIT Bombay MS CMINDS TA, IIT Delhi Mtech MINDS TA, IIT kharagpur Mtech CSE TA, IIT Guwahati Mtech CSE TA"
2023,Round 3,CS,738,477,EWS,"IITK CSE, IITKGP CSE, IITH CSE, IITG CSE, IITM CLINICAL, IIT DHANBAD CSE"
2023,Round 3,CS,694,484,GEN,"IIT PATNA CSE, IIT DHANBAD CSE"
2023,Round 3,CS,690,507,GEN,"IIT Gandhinagar, CSE, IIT Kanpur, Robotics and Automation, IIT Delhi, Telecommunication, IIT Delhi, instrument Technology (retained from round 2)"
2023,Round 3,CS,690,507,GEN,IIT Delhi Robotics
2023,Round 3,CS,690,507,GEN,"IIT Indore CSE, IIT Mandi CSE, IIT Ropar AI (Retained from Round 2)"
2023,Round 3,CS,686,530,OBC,IIT Kharagpur
2023,Round 3,CS,686,530,OBC,"IIT Guwahati CSE , IIT Kharagpur CSE"
2023,Round 3,CS,686,530,EWS,"IIT BHU CS-IOT (retained from round -2), IIT KGP (Qualify and reliability engineering)"
2023,Round 3,CS,682,543,GEN,"IIT Jammu , IIT Patna"
2023,Round 3,CS,682,543,GEN,IIT KGP MedicaI imaging and Informatics
2023,Round 3,CS,682,543,OBC,"IIT BHU CSE TA, IIT D computer technology, IIT KGP CSE TA"
2023,Round 3,CS,682,543,OBC,IIT Kgp CS TA
2023,Round 3,CS,682,543,GEN,"IIT Kanpur Cognitive Systems, IIT Patna AI , IIT Patna CS, IIT Ropar AI"
2023,Round 3,CS,682,543,GEN,"IITB MSR CMInDS, IIT Patna Mtech AI (retained from round 2)"
2023,Round 3,CS,679,568,GEN,IIT ISM Dhanbad Data Analytics
2023,Round 3,CS,679,568,GEN,"IIT Indore CSE TA, IIT Patna CSE TA, IIT Bhubaneswar CSE TA"
2023,Round 3,CS,667,640,OBC,"IIT Delhi CSE HVA(3yrs), IIT Delhi CTech HVA(3yrs), IIT BHU CSE (IOT)"
2023,Round 3,CS,663,640,GEN,"IIT Madras (MS), IIT Hyderabad (3 year)"
2023,Round 3,CS,664,662,GEN,"IIT Tirupati CSE, IIT Palakkad MTCM"
2023,Round 3,CS,664,662,OBC,"IIT Delhi Cyber Security, IIT Delhi Robotics, IIT Kharagpur Technology Innovation and Entrepreneurship , IIT Gandhinagar CSE TA"
2023,Round 3,CS,664,662,OBC,IIT KGP - Technology Innovation and Entrepreneurship (RJ)
2023,Round 3,CS,660,689,OBC,IIT HYDERABAD NIS
2023,Round 3,CS,660,689,OBC,IIT Gandhinagar
2023,Round 3,CS,652,744,OBC,IIT Patna
2023,Round 3,CS,652,744,GEN,"Iit bhilai cse, Iit jammu cse 2 years"
2023,Round 3,CS,649,774,GEN,IIT Patna MnC (Retained from Round 2)
2023,Round 3,CS,649,774,OBC,"IIT ISM Dhanbad CSE, IIT Ropar CSE"
2023,Round 3,CS,645,800,GEN,"IIT BHILAI CSE, IIT JAMMU CSE 2YRS, IIT PATNA MNC"
2023,Round 3,CS,641,834,OBC,"IIT Bombay MSR CSE, IIT Bombay MSR CSE"
2023,Round 3,CS,637,860,GEN,IIT Bhilai CSE (TA)
2023,Round 3,CS,634,905,OBC,"IIT Patna CSE, IIT Dhanbad CSE (Retained from round 2)"
2023,Round 3,CS,634,905,OBC,IIT patna AI
2023,Round 3,CS,648,934,GEN,IIT Bhubaneswar Mtech CSE
2023,Round 3,CS,630,938,OBC,IIT ISM DHANBAD
2023,Round 3,CS,626,983,OBC,"IIT-ISM DHANBAD CSE, IIT-ISM DHANBAD Data Analytics"
2023,Round 3,CS,626,983,GEN,IIT Jammu CSE 3 year(Retained from Round 1)
2023,Round 3,CS,622,1024,EWS,"IIT Jammu 3 years, IIT Jammu 2 years, IIT Tirupati Mtech , IIT Jammu 2 years(retained), IIT Jammu 2years"
2023,Round 3,CS,618,1063,GEN,IIT Jammu CSE (3 Year)
2023,Round 3,CS,618,1063,EWS,IIT Tirupati CSE
2023,Round 3,CS,607,1169,OBC,IIT Jammu CSE 2years
2023,Round 3,CS,603,1210,OBC,IIT Gandhinagar CSE TA
2023,Round 3,CS,603,1210,SC,"IISc CSA( retained from round 1), IIT Bombay"
2023,Round 3,CS,596,1308,GEN,"IIT Bhilai Ds&AI , IIT Indore MS CSE(retained from round 2)"
2023,Round 3,CS,588,1413,GEN,IIT Bhilai DSAI
2023,Round 3,CS,585,1463,OBC,IIT jammu cse 2 years
2023,Round 3,CS,585,1463,ST,"IIT BOMBAY CSE TA , IIT MADRAS CSE TA"
2023,Round 3,CS,573,1646,OBC,IIT Bhilai CSE (Retained from R2)
2023,Round 3,CS,573,1646,OBC,IIT Patna mathematics and computing
2023,Round 3,CS,573,1646,EWS,IIT Kanpur Unmanned Aerial System/Autonomy
2023,Round 3,CS,566,1768,SC,"IIT Guwahati MTech in Computer Science and Engineering , IIT Kanpur CSE, IIT Kharagpur CS"
2023,Round 3,CS,555,1915,SC,"IIT Kanpur CSE, IISc CDS, IIT Bombay MS"
2023,Round 3,CS,551,1973,SC,"IIT Kanpur , IIT KGP"
2023,Round 3,CS,551,1973,SC,"IIT GUWAHATI CSE, IIT KANPUR CSE, IIT KGP CSE"
2023,Round 3,CS,540,2176,OBC,Iit jodhpur cyber physical system
2023,Round 3,CS,536,2262,OBC,Iit bhilai data science
2023,Round 3,CS,532,2337,ST,IIT Madras CSE
2023,Round 3,CS,477,3600,SC,"IIT BHU(IoT), IIT Patna AI (didn't apply for CSE)"
2023,Round 3,CS,431,5413,SC,IIT Bhilai
2023,Round 4,CE,709,405,EWS,IIT Kanpur CSE
2023,Round 4,CE,562,2500,GEN,"IIT Kgp agriculture IIT ropar water resources , IIT Kgp agriculture , IIT Kgp agriculture"
2023,Round 4,CS,836,85,GEN,IIT-M (Retained)
2023,Round 4,CS,836,85,GEN,IIT-M RETAINED
2023,Round 4,CS,841,90,GEN,IIT D CSE TA( Retained from round 3)
2023,Round 4,CS,833,90,GEN,IIT Madras CSE TA(Retained from Round 3)
2023,Round 4,CS,814,116,GEN,"IIT D CSE, IIT K CSE"
2023,Round 4,CS,806,126,GEN,"IIT madras (CSE HTTA), IIT Kanpur(CSE)"
2023,Round 4,CS,806,126,GEN,"IIT kgp(retained from round 3), IIT Madras"
2023,Round 4,CS,820,128,GEN,"IIT Madras CSE TA (Retained from round 3), IIT Delhi CSE, IIT Roorkee CSE"
2023,Round 4,CS,799,139,GEN,IIT KANPUR CSE TA
2023,Round 4,CS,799,139,GEN,"IIT Bombay CSE RA , IIT KGP (retained from round 3)"
2023,Round 4,CS,791,148,GEN,"IITK CSE , IIT G data science , IIT Hyderabad CSE"
2023,Round 4,CS,791,148,GEN,"IIT Hyderabad CSE TA, IIT Kanpur CSE TA"
2023,Round 4,CS,787,156,GEN,"IIT KANPUR CSE TA(Retained from Round 3), IIT Guwahati Robotics and Artificial Intelligence"
2023,Round 4,CS,784,170,GEN,"IIT Bombay MS CS (Retained from round 3), IIT Delhi MTech in MINDS"
2023,Round 4,CS,784,170,GEN,IIT Bombay CSE RA
2023,Round 4,CS,780,181,GEN,IIT Bombay CSE RA (Retained from round 2)
2023,Round 4,CS,776,186,GEN,"Iit kharagpur (retained from round 3), Iit roorkee"
2023,Round 4,CS,776,186,GEN,"IIT ROORKEE CSE, IIT Kharagpur CSE"
2023,Round 4,CS,776,186,GEN,IIT Kgp CSE TA (retained from round 3)
2023,Round 4,CS,776,186,GEN,"IITG CSE TA, IITG ROBO and AI"
2023,Round 4,CS,772,194,GEN,"IIT KGP CS (retained from round 3) , IIT DELHI CTech, IIT Roorkee CS"
2023,Round 4,CS,769,200,GEN,"IIT Kgp, IIT Roorkee"
2023,Round 4,CS,761,219,GEN,"IIT Guwahati CSE (Retained from round 3), IIT Kharagpur CSE, IIT Roorkee CSE"
2023,Round 4,CS,761,219,GEN,"IIT KGP CSE, IIT R CSE"
2023,Round 4,CS,757,229,GEN,"IIT Guwahati CS, IIT Kharagpur CS, IIT Roorkee AI"
2023,Round 4,CS,757,229,GEN,"IIT B MTECH RA (retained), IIT KGP Mtech CSE"
2023,Round 4,CS,754,239,GEN,"iit kharagpur cse ta, iit kanpur cybersec , iit bombay ms ta, iit guwahati cse ta (retained from r3)"
2023,Round 4,CS,754,239,OBC,IIT Bombay CSE TA
2023,Round 4,CS,750,250,GEN,"IIT Gauwhati, IIT Kharagpur"
2023,Round 4,CS,746,262,GEN,IIT Guwahati CSE
2023,Round 4,CS,746,262,GEN,"IITG CSE , IIT KGP EMBEDDED CONTROLS AND SOFTWARE, MS IITB(ROUND 2)"
2023,Round 4,CS,746,262,EWS,IIT K (retained from R3)
2023,Round 4,CS,746,262,GEN,IIT Guwahati
2023,Round 4,CS,742,271,GEN,"IIT GUWAHATI CSE, IIT ROORKEE Mathematics and scientific computing , IIT KGP embedded and software system"
2023,Round 4,CS,742,271,GEN,IIT guwahati cse ta
2023,Round 4,CS,742,271,GEN,"Iit guwahati , Iit bhu AI(retained from 2 nd round )"
2023,Round 4,CS,742,271,OBC,IIT DELHI CSE TA
2023,Round 4,CS,739,286,GEN,"IIT Guwahati M.Tech cse, IIT KGP Technology Innovation and Entrepreneurship"
2023,Round 4,CS,739,286,GEN,IIT Delhi Cyber Security(JCS)
2023,Round 4,CS,739,286,EWS,IIT Kanpur CSE (retained from round 3)
2023,Round 4,CS,735,299,EWS,IIT K CSE( Retained from round 3)
2023,Round 4,CS,724,339,GEN,"Iit hyderabad nis, Iit kgp entrepreneurship"
2023,Round 4,CS,724,339,EWS,"IIT Hyderabad cse, IIT kanpur cse, IIT kanpur cyber security , IIT kharagpur cse, IIT Guwahati cse"
2023,Round 4,CS,749,343,GEN,IITG CSE
2023,Round 4,CS,720,352,OBC,"IIT DELHI CSE, IIT MADRAS CSE"
2023,Round 4,CS,720,352,OBC,"IIT Delhi CSE TA, IIT Madras CSE TA (retained from round 3)"
